0,0.0
1,1.0
2,2.0
3,2.0
4,2.0
5,2.0
6,3.0
7,4.0
8,4.0
9,5.0
10,5.0
11,5.0
12,5.0
13,6.0
14,7.0
15,8.0
16,9.0
17,9.0
18,10.0
19,11.0
20,12.0
21,13.0
22,13.0
23,14.0
24,15.0
25,17.0
26,18.0
27,16.0
28,19.0
29,20.0
30,21.0
31,21.0
32,22.0
33,23.0
34,24.0
35,25.0
36,26.0
37,27.0
38,28.0
39,29.0
40,29.0
41,29.0
42,29.0
43,29.0
44,29.0
45,29.0
46,29.0
47,29.0
48,29.0
49,29.0
50,29.0
51,30.0
52,31.0
53,32.0
54,33.0
55,34.0
56,34.0
57,35.0
58,36.0
59,37.0
60,38.0
61,39.0
62,39.0
63,39.0
64,40.0
65,41.0
66,42.0
67,43.0
68,44.0
69,45.0
70,45.0
71,46.0
72,47.0
73,48.0
74,49.0
75,50.0
76,51.0
77,52.0
78,53.0
79,54.0
80,55.0
81,56.0
82,57.0
83,58.0
84,59.0
85,60.0
86,61.0
87,62.0
88,63.0
89,64.0
90,65.0
91,66.0
92,67.0
93,67.0
94,67.0
95,67.0
96,68.0
97,69.0
98,70.0
99,71.0
100,70.0
101,72.0
102,73.0
103,74.0
104,75.0
105,76.0
106,77.0
107,78.0
108,79.0
109,80.0
110,81.0
111,82.0
112,83.0
113,84.0
114,85.0
115,86.0
116,87.0
117,88.0
118,89.0
119,90.0
120,90.0
121,91.0
122,92.0
123,93.0
124,93.0
125,94.0
126,94.0
127,95.0
128,95.0
129,96.0
130,97.0
131,98.0
132,99.0
133,100.0
134,100.0
135,100.0
136,101.0
137,102.0
138,103.0
139,104.0
140,105.0
141,106.0
142,107.0
143,108.0
144,109.0
145,109.0
146,110.0
147,111.0
148,112.0
149,113.0
150,114.0
151,115.0
152,116.0
153,116.0
154,117.0
155,118.0
156,119.0
157,119.0
158,119.0
159,120.0
160,120.0
161,121.0
162,121.0
163,121.0
164,122.0
165,117.0
166,117.0
167,123.0
168,124.0
169,125.0
170,126.0
171,127.0
172,128.0
173,129.0
174,130.0
175,131.0
176,132.0
177,133.0
178,133.0
179,134.0
180,135.0
181,135.0
182,136.0
183,137.0
184,138.0
185,139.0
186,140.0
187,141.0
188,142.0
189,143.0
190,144.0
191,145.0
192,146.0
193,147.0
194,148.0
195,148.0
196,149.0
197,150.0
198,151.0
199,152.0
200,153.0
201,154.0
202,155.0
203,156.0
204,157.0
205,157.0
206,158.0
207,159.0
208,159.0
209,160.0
210,161.0
211,162.0
212,162.0
213,163.0
214,164.0
215,165.0
216,165.0
217,165.0
218,166.0
219,165.0
220,166.0
221,167.0
222,168.0
223,169.0
224,170.0
225,171.0
226,172.0
227,173.0
228,174.0
229,173.0
230,173.0
231,175.0
232,175.0
233,176.0
234,177.0
235,179.0
236,179.0
237,180.0
238,180.0
239,181.0
240,182.0
241,181.0
242,183.0
243,184.0
244,185.0
245,186.0
246,187.0
247,188.0
248,189.0
249,188.0
250,190.0
251,190.0
252,190.0
253,191.0
254,192.0
255,192.0
256,193.0
257,194.0
258,195.0
259,196.0
260,197.0
261,198.0
262,199.0
263,199.0
264,199.0
265,199.0
266,200.0
267,201.0
268,202.0
269,203.0
270,203.0
271,204.0
272,204.0
273,205.0
274,205.0
275,205.0
276,205.0
277,205.0
278,206.0
279,207.0
280,207.0
281,207.0
282,207.0
283,208.0
284,209.0
285,210.0
286,211.0
287,212.0
288,213.0
289,214.0
290,214.0
291,101.0
292,215.0
293,215.0
294,216.0
295,217.0
296,218.0
297,219.0
298,220.0
299,220.0
300,221.0
301,222.0
302,222.0
303,223.0
304,224.0
305,225.0
306,226.0
307,227.0
308,228.0
309,228.0
310,229.0
311,230.0
312,231.0
313,232.0
314,232.0
315,232.0
316,232.0
317,233.0
318,233.0
319,233.0
320,234.0
321,234.0
322,235.0
323,235.0
324,236.0
325,237.0
326,238.0
327,239.0
328,240.0
329,241.0
330,242.0
331,243.0
332,244.0
333,245.0
334,245.0
335,245.0
336,245.0
337,245.0
338,245.0
339,245.0
340,245.0
341,245.0
342,245.0
343,246.0
344,247.0
345,248.0
346,249.0
347,250.0
348,251.0
349,251.0
350,252.0
351,252.0
352,251.0
353,253.0
354,254.0
355,255.0
356,256.0
357,256.0
358,256.0
359,256.0
360,256.0
361,257.0
362,258.0
363,259.0
364,260.0
365,261.0
366,261.0
367,262.0
368,263.0
369,264.0
370,265.0
371,266.0
372,267.0
373,268.0
374,269.0
375,270.0
376,270.0
377,271.0
378,271.0
379,272.0
380,273.0
381,274.0
382,275.0
383,276.0
384,277.0
385,278.0
386,279.0
387,280.0
388,281.0
389,282.0
390,283.0
391,284.0
392,285.0
393,286.0
394,287.0
395,288.0
396,288.0
397,289.0
398,290.0
399,291.0
400,292.0
401,292.0
402,293.0
403,294.0
404,295.0
405,296.0
406,296.0
407,296.0
408,296.0
409,296.0
410,297.0
411,298.0
412,299.0
413,299.0
414,300.0
415,300.0
416,301.0
417,302.0
418,303.0
419,304.0
420,305.0
421,306.0
422,307.0
423,307.0
424,308.0
425,309.0
426,310.0
427,310.0
428,311.0
429,312.0
430,313.0
431,314.0
432,315.0
433,316.0
434,317.0
435,315.0
436,315.0
437,315.0
438,317.0
439,317.0
440,318.0
441,319.0
442,320.0
443,321.0
444,322.0
445,323.0
446,323.0
447,323.0
448,323.0
449,323.0
450,324.0
451,325.0
452,326.0
453,326.0
454,327.0
455,328.0
456,329.0
457,329.0
458,330.0
459,331.0
460,331.0
461,182.0
462,182.0
463,332.0
464,333.0
465,333.0
466,333.0
467,333.0
468,334.0
469,334.0
470,334.0
471,334.0
472,334.0
473,334.0
474,335.0
475,336.0
476,337.0
477,335.0
478,337.0
479,337.0
480,338.0
481,338.0
482,338.0
483,339.0
484,340.0
485,341.0
486,342.0
487,343.0
488,178.0
489,344.0
490,345.0
491,346.0
492,347.0
493,347.0
494,347.0
495,347.0
496,347.0
497,348.0
498,349.0
499,350.0
500,351.0
501,352.0
502,353.0
503,354.0
504,355.0
505,356.0
506,357.0
507,358.0
508,359.0
509,359.0
510,359.0
511,360.0
512,360.0
513,360.0
514,360.0
515,360.0
516,360.0
517,361.0
518,362.0
519,363.0
520,364.0
521,365.0
522,366.0
523,367.0
524,368.0
525,369.0
526,370.0
527,370.0
528,371.0
529,371.0
530,372.0
531,373.0
532,373.0
533,373.0
534,373.0
535,373.0
536,374.0
537,375.0
538,375.0
539,376.0
540,376.0
541,376.0
542,376.0
543,377.0
544,377.0
545,378.0
546,379.0
547,380.0
548,381.0
549,382.0
550,383.0
551,383.0
552,384.0
553,385.0
554,386.0
555,386.0
556,387.0
557,388.0
558,389.0
559,390.0
560,391.0
561,392.0
562,393.0
563,394.0
564,395.0
565,396.0
566,397.0
567,398.0
568,399.0
569,400.0
570,400.0
571,400.0
572,400.0
573,400.0
574,400.0
575,401.0
576,401.0
577,402.0
578,403.0
579,404.0
580,405.0
581,406.0
582,407.0
583,408.0
584,409.0
585,410.0
586,410.0
587,411.0
588,412.0
589,413.0
590,414.0
591,415.0
592,416.0
593,417.0
594,418.0
595,419.0
596,420.0
597,421.0
598,422.0
599,423.0
600,423.0
601,424.0
602,423.0
603,424.0
604,425.0
605,426.0
606,427.0
607,427.0
608,428.0
609,429.0
610,430.0
611,431.0
612,431.0
613,431.0
614,432.0
615,433.0
616,434.0
617,435.0
618,436.0
619,437.0
620,437.0
621,438.0
622,439.0
623,440.0
624,441.0
625,442.0
626,443.0
627,444.0
628,445.0
629,446.0
630,446.0
631,446.0
632,447.0
633,448.0
634,448.0
635,449.0
636,449.0
637,450.0
638,451.0
639,451.0
640,452.0
