0,0.0
1,1.0
2,1.0
3,2.0
4,2.0
5,3.0
6,3.0
7,4.0
8,4.0
9,4.0
10,5.0
11,6.0
12,7.0
13,8.0
14,9.0
15,9.0
16,10.0
17,10.0
18,10.0
19,10.0
20,10.0
21,10.0
22,10.0
23,11.0
24,12.0
25,13.0
26,14.0
27,15.0
28,16.0
29,17.0
30,18.0
31,19.0
32,20.0
33,20.0
34,20.0
35,21.0
36,21.0
37,21.0
38,22.0
39,22.0
40,22.0
41,22.0
42,22.0
43,23.0
44,24.0
45,25.0
46,25.0
47,26.0
48,27.0
49,27.0
50,28.0
51,29.0
52,30.0
53,31.0
54,32.0
55,32.0
56,32.0
57,32.0
58,32.0
59,33.0
60,34.0
61,35.0
62,36.0
63,37.0
64,38.0
65,39.0
66,39.0
67,40.0
68,41.0
69,42.0
70,42.0
71,43.0
72,44.0
73,44.0
74,44.0
75,45.0
76,45.0
77,45.0
78,45.0
79,45.0
80,46.0
81,47.0
82,47.0
83,47.0
84,47.0
85,47.0
86,47.0
87,48.0
88,49.0
89,50.0
90,50.0
91,51.0
92,52.0
93,53.0
94,54.0
95,54.0
96,55.0
97,56.0
98,57.0
99,58.0
100,59.0
101,59.0
102,59.0
103,60.0
104,60.0
105,61.0
106,62.0
107,63.0
